trace_name,event_id,station,taupy_p,emsc_p,correction,status
ev_KO_DARE_.emsc_event_20230605_0000211,quakeml:eu.emsc/event/20230605_0000211,KO.DARE,3934.0,3850.0,-84.0,updated
ev_KO_URFA_.emsc_event_20230306_0000082,quakeml:eu.emsc/event/20230306_0000082,KO.URFA,5564.0,5620.0,56.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000092,quakeml:eu.emsc/event/20230304_0000092,KO.KMRS,4229.0,4310.0,81.0,updated
ev_KO_URFA_.emsc_event_20230223_0000079,quakeml:eu.emsc/event/20230223_0000079,KO.URFA,5507.0,5510.0,3.0,updated
ev_KO_SARI_.emsc_event_20230511_0000178,quakeml:eu.emsc/event/20230511_0000178,KO.SARI,4063.0,4110.0,47.0,updated
ev_KO_BNN_.emsc_event_20230314_0000249,quakeml:eu.emsc/event/20230314_0000249,KO.BNN,4836.0,4960.0,124.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000302,quakeml:eu.emsc/event/20230306_0000302,KO.TAHT,5473.0,5570.0,97.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000234,quakeml:eu.emsc/event/20230307_0000234,KO.KMRS,4296.0,4400.0,104.0,updated
ev_KO_URFA_.emsc_event_20230305_0000230,quakeml:eu.emsc/event/20230305_0000230,KO.URFA,4149.0,4190.0,41.0,updated
ev_KO_DARE_.emsc_event_20230306_0000319,quakeml:eu.emsc/event/20230306_0000319,KO.DARE,3478.0,3440.0,-38.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000026,quakeml:eu.emsc/event/20230306_0000026,KO.CEYT,5816.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230307_0000015,quakeml:eu.emsc/event/20230307_0000015,KO.DARE,3464.0,3430.0,-34.0,updated
ev_KO_URFA_.emsc_event_20230318_0000129,quakeml:eu.emsc/event/20230318_0000129,KO.URFA,4435.0,4510.0,75.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000079,quakeml:eu.emsc/event/20230304_0000079,KO.KMRS,3519.0,3620.0,101.0,updated
ev_KO_SVRC_.emsc_event_20230729_0000146,quakeml:eu.emsc/event/20230729_0000146,KO.SVRC,4433.0,4450.0,17.0,updated
ev_KO_URFA_.emsc_event_20230306_0000069,quakeml:eu.emsc/event/20230306_0000069,KO.URFA,4651.0,4660.0,9.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000032,quakeml:eu.emsc/event/20230306_0000032,KO.CEYT,4676.0,4540.0,-136.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000220,quakeml:eu.emsc/event/20230307_0000220,KO.KMRS,5856.0,5880.0,24.0,updated
ev_KO_URFA_.emsc_event_20230308_0000258,quakeml:eu.emsc/event/20230308_0000258,KO.URFA,5568.0,5540.0,-28.0,updated
ev_KO_SVRC_.emsc_event_20230607_0000202,quakeml:eu.emsc/event/20230607_0000202,KO.SVRC,5505.0,5550.0,45.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000173,quakeml:eu.emsc/event/20230304_0000173,KO.CEYT,5606.0,5670.0,64.0,updated
ev_KO_SARI_.emsc_event_20230801_0000068,quakeml:eu.emsc/event/20230801_0000068,KO.SARI,3805.0,3890.0,85.0,updated
ev_KO_SARI_.emsc_event_20230305_0000136,quakeml:eu.emsc/event/20230305_0000136,KO.SARI,5112.0,5160.0,48.0,updated
ev_KO_SARI_.emsc_event_20230307_0000077,quakeml:eu.emsc/event/20230307_0000077,KO.SARI,5798.0,,,no_emsc_pick
ev_KO_KARA_.emsc_event_20230521_0000270,quakeml:eu.emsc/event/20230521_0000270,KO.KARA,5179.0,5240.0,61.0,updated
ev_KO_URFA_.emsc_event_20230306_0000041,quakeml:eu.emsc/event/20230306_0000041,KO.URFA,5049.0,5000.0,-49.0,updated
ev_KO_MERS_.emsc_event_20230306_0000032,quakeml:eu.emsc/event/20230306_0000032,KO.MERS,5555.0,5380.0,-175.0,updated
ev_KO_DARE_.emsc_event_20230307_0000029,quakeml:eu.emsc/event/20230307_0000029,KO.DARE,4060.0,4060.0,0.0,updated
ev_KO_TAHT_.emsc_event_20230325_0000034,quakeml:eu.emsc/event/20230325_0000034,KO.TAHT,5462.0,5600.0,138.0,updated
ev_KO_URFA_.emsc_event_20230304_0000114,quakeml:eu.emsc/event/20230304_0000114,KO.URFA,5735.0,5800.0,65.0,updated
ev_KO_SARI_.emsc_event_20230321_0000218,quakeml:eu.emsc/event/20230321_0000218,KO.SARI,5005.0,,,no_emsc_pick
ev_KO_GAZ_.emsc_event_20230307_0000285,quakeml:eu.emsc/event/20230307_0000285,KO.GAZ,5345.0,5320.0,-25.0,updated
ev_KO_URFA_.emsc_event_20230517_0000142,quakeml:eu.emsc/event/20230517_0000142,KO.URFA,4716.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230304_0000270,quakeml:eu.emsc/event/20230304_0000270,KO.DARE,3931.0,3980.0,49.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000284,quakeml:eu.emsc/event/20230307_0000284,KO.GAZ,4920.0,4920.0,0.0,updated
ev_KO_MERS_.emsc_event_20230304_0000166,quakeml:eu.emsc/event/20230304_0000166,KO.MERS,5711.0,5810.0,99.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000281,quakeml:eu.emsc/event/20230304_0000281,KO.TAHT,5811.0,5870.0,59.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000188,quakeml:eu.emsc/event/20230306_0000188,KO.GAZ,4927.0,4970.0,43.0,updated
ev_KO_DARE_.emsc_event_20230624_0000073,quakeml:eu.emsc/event/20230624_0000073,KO.DARE,4051.0,4000.0,-51.0,updated
ev_KO_DARE_.emsc_event_20230306_0000330,quakeml:eu.emsc/event/20230306_0000330,KO.DARE,5066.0,5080.0,14.0,updated
ev_KO_SARI_.emsc_event_20230307_0000076,quakeml:eu.emsc/event/20230307_0000076,KO.SARI,5647.0,5720.0,73.0,updated
ev_KO_SARI_.emsc_event_20230305_0000137,quakeml:eu.emsc/event/20230305_0000137,KO.SARI,3981.0,4110.0,129.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000105,quakeml:eu.emsc/event/20230306_0000105,KO.KMRS,5724.0,,,no_emsc_pick
ev_KO_MERS_.emsc_event_20230306_0000033,quakeml:eu.emsc/event/20230306_0000033,KO.MERS,5446.0,5390.0,-56.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000044,quakeml:eu.emsc/event/20230304_0000044,KO.KMRS,3612.0,3660.0,48.0,updated
ev_KO_DARE_.emsc_event_20230305_0000141,quakeml:eu.emsc/event/20230305_0000141,KO.DARE,5106.0,5140.0,34.0,updated
ev_KO_SVRC_.emsc_event_20230308_0000084,quakeml:eu.emsc/event/20230308_0000084,KO.SVRC,4680.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230525_0000187,quakeml:eu.emsc/event/20230525_0000187,KO.DARE,3898.0,3870.0,-28.0,updated
ev_KO_URFA_.emsc_event_20230313_0000283,quakeml:eu.emsc/event/20230313_0000283,KO.URFA,5059.0,5130.0,71.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000033,quakeml:eu.emsc/event/20230306_0000033,KO.CEYT,4606.0,4530.0,-76.0,updated
ev_KO_DARE_.emsc_event_20230306_0000318,quakeml:eu.emsc/event/20230306_0000318,KO.DARE,5799.0,5870.0,71.0,updated
ev_KO_CEYT_.emsc_event_20230304_0000166,quakeml:eu.emsc/event/20230304_0000166,KO.CEYT,4546.0,4590.0,44.0,updated
ev_KO_DARE_.emsc_event_20230525_0000193,quakeml:eu.emsc/event/20230525_0000193,KO.DARE,5239.0,5320.0,81.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000078,quakeml:eu.emsc/event/20230304_0000078,KO.KMRS,5596.0,5670.0,74.0,updated
ev_KO_SARI_.emsc_event_20230304_0000207,quakeml:eu.emsc/event/20230304_0000207,KO.SARI,5519.0,5580.0,61.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000216,quakeml:eu.emsc/event/20230308_0000216,KO.CEYT,5021.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230722_0000095,quakeml:eu.emsc/event/20230722_0000095,KO.CEYT,4841.0,4830.0,-11.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000306,quakeml:eu.emsc/event/20230305_0000306,KO.GAZ,4863.0,4910.0,47.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000203,quakeml:eu.emsc/event/20230306_0000203,KO.KOZT,4751.0,4760.0,9.0,updated
ev_KO_TAHT_.emsc_event_20230308_0000132,quakeml:eu.emsc/event/20230308_0000132,KO.TAHT,5866.0,5950.0,84.0,updated
ev_KO_BNN_.emsc_event_20230212_0000152,quakeml:eu.emsc/event/20230212_0000152,KO.BNN,5960.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230511_0000179,quakeml:eu.emsc/event/20230511_0000179,KO.SARI,4875.0,4950.0,75.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000247,quakeml:eu.emsc/event/20230307_0000247,KO.GAZ,5188.0,5220.0,32.0,updated
ev_KO_SVRC_.emsc_event_20230305_0000007,quakeml:eu.emsc/event/20230305_0000007,KO.SVRC,4195.0,4260.0,65.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000303,quakeml:eu.emsc/event/20230306_0000303,KO.TAHT,3499.0,3280.0,-219.0,updated
ev_KO_CEYT_.emsc_event_20230324_0000021,quakeml:eu.emsc/event/20230324_0000021,KO.CEYT,5877.0,5890.0,13.0,updated
ev_KO_SARI_.emsc_event_20230719_0000282,quakeml:eu.emsc/event/20230719_0000282,KO.SARI,5716.0,5800.0,84.0,updated
ev_KO_TAHT_.emsc_event_20230306_0000317,quakeml:eu.emsc/event/20230306_0000317,KO.TAHT,3470.0,3520.0,50.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000253,quakeml:eu.emsc/event/20230307_0000253,KO.GAZ,5598.0,5760.0,162.0,updated
ev_KO_BNN_.emsc_event_20230306_0000078,quakeml:eu.emsc/event/20230306_0000078,KO.BNN,5035.0,5020.0,-15.0,updated
ev_KO_CEYT_.emsc_event_20230305_0000295,quakeml:eu.emsc/event/20230305_0000295,KO.CEYT,4962.0,4970.0,8.0,updated
ev_KO_SARI_.emsc_event_20230609_0000116,quakeml:eu.emsc/event/20230609_0000116,KO.SARI,3995.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230612_0000162,quakeml:eu.emsc/event/20230612_0000162,KO.TAHT,3374.0,3090.0,-284.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000177,quakeml:eu.emsc/event/20230306_0000177,KO.GAZ,5070.0,5170.0,100.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000036,quakeml:eu.emsc/event/20230304_0000036,KO.GAZ,5185.0,5110.0,-75.0,updated
ev_KO_BNN_.emsc_event_20230308_0000275,quakeml:eu.emsc/event/20230308_0000275,KO.BNN,4760.0,4760.0,0.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000163,quakeml:eu.emsc/event/20230306_0000163,KO.GAZ,5369.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230609_0000102,quakeml:eu.emsc/event/20230609_0000102,KO.SARI,5984.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230520_0000080,quakeml:eu.emsc/event/20230520_0000080,KO.SARI,4478.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230306_0000132,quakeml:eu.emsc/event/20230306_0000132,KO.DARE,4470.0,4520.0,50.0,updated
ev_KO_KMRS_.emsc_event_20230308_0000122,quakeml:eu.emsc/event/20230308_0000122,KO.KMRS,4189.0,4240.0,51.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000313,quakeml:eu.emsc/event/20230306_0000313,KO.KMRS,5556.0,5720.0,164.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000086,quakeml:eu.emsc/event/20230307_0000086,KO.GAZ,5012.0,4980.0,-32.0,updated
ev_KO_BNN_.emsc_event_20230527_0000167,quakeml:eu.emsc/event/20230527_0000167,KO.BNN,5447.0,5580.0,133.0,updated
ev_KO_CEYT_.emsc_event_20230801_0000136,quakeml:eu.emsc/event/20230801_0000136,KO.CEYT,5134.0,5112.0,-22.0,updated
ev_KO_MERS_.emsc_event_20230306_0000225,quakeml:eu.emsc/event/20230306_0000225,KO.MERS,5289.0,5300.0,11.0,updated
ev_KO_KMRS_.emsc_event_20230304_0000246,quakeml:eu.emsc/event/20230304_0000246,KO.KMRS,5944.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230307_0000115,quakeml:eu.emsc/event/20230307_0000115,KO.CEYT,5520.0,,,no_emsc_pick
ev_KO_DYBB_.emsc_event_20230325_0000056,quakeml:eu.emsc/event/20230325_0000056,KO.DYBB,5347.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230306_0000219,quakeml:eu.emsc/event/20230306_0000219,KO.CEYT,5458.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230308_0000088,quakeml:eu.emsc/event/20230308_0000088,KO.BNN,5915.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230419_0000229,quakeml:eu.emsc/event/20230419_0000229,KO.TAHT,5736.0,5790.0,54.0,updated
ev_KO_DARE_.emsc_event_20230306_0000126,quakeml:eu.emsc/event/20230306_0000126,KO.DARE,5152.0,5200.0,48.0,updated
ev_KO_URFA_.emsc_event_20230307_0000166,quakeml:eu.emsc/event/20230307_0000166,KO.URFA,4953.0,4980.0,27.0,updated
ev_KO_BNN_.emsc_event_20230430_0000228,quakeml:eu.emsc/event/20230430_0000228,KO.BNN,5891.0,5950.0,59.0,updated
ev_KO_KMRS_.emsc_event_20230305_0000162,quakeml:eu.emsc/event/20230305_0000162,KO.KMRS,4183.0,4240.0,57.0,updated
ev_KO_URFA_.emsc_event_20230305_0000027,quakeml:eu.emsc/event/20230305_0000027,KO.URFA,4551.0,4620.0,69.0,updated
ev_KO_DARE_.emsc_event_20230725_0000198,quakeml:eu.emsc/event/20230725_0000198,KO.DARE,3641.0,3750.0,109.0,updated
ev_KO_DARE_.emsc_event_20230307_0000202,quakeml:eu.emsc/event/20230307_0000202,KO.DARE,3482.0,3430.0,-52.0,updated
ev_KO_DARE_.emsc_event_20230307_0000216,quakeml:eu.emsc/event/20230307_0000216,KO.DARE,4507.0,4620.0,113.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000037,quakeml:eu.emsc/event/20230307_0000037,KO.KMRS,3810.0,3870.0,60.0,updated
ev_KO_SVRC_.emsc_event_20230421_0000073,quakeml:eu.emsc/event/20230421_0000073,KO.SVRC,3825.0,3910.0,85.0,updated
ev_KO_SVRC_.emsc_event_20230423_0000132,quakeml:eu.emsc/event/20230423_0000132,KO.SVRC,4769.0,4790.0,21.0,updated
ev_KO_CEYT_.emsc_event_20230306_0000225,quakeml:eu.emsc/event/20230306_0000225,KO.CEYT,4544.0,4570.0,26.0,updated
ev_KO_SARI_.emsc_event_20230613_0000015,quakeml:eu.emsc/event/20230613_0000015,KO.SARI,5107.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230601_0000150,quakeml:eu.emsc/event/20230601_0000150,KO.CEYT,4768.0,4810.0,42.0,updated
ev_KO_GAZ_.emsc_event_20230306_0000349,quakeml:eu.emsc/event/20230306_0000349,KO.GAZ,5181.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230521_0000267,quakeml:eu.emsc/event/20230521_0000267,KO.BNN,5327.0,5270.0,-57.0,updated
ev_KO_BNN_.emsc_event_20230307_0000162,quakeml:eu.emsc/event/20230307_0000162,KO.BNN,3993.0,4120.0,127.0,updated
ev_KO_URFA_.emsc_event_20230502_0000169,quakeml:eu.emsc/event/20230502_0000169,KO.URFA,4987.0,4970.0,-17.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000045,quakeml:eu.emsc/event/20230307_0000045,KO.GAZ,5482.0,5480.0,-2.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000178,quakeml:eu.emsc/event/20230308_0000178,KO.GAZ,4957.0,5020.0,63.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000001,quakeml:eu.emsc/event/20230306_0000001,KO.KOZT,5439.0,5560.0,121.0,updated
ev_KO_CEYT_.emsc_event_20230319_0000082,quakeml:eu.emsc/event/20230319_0000082,KO.CEYT,3746.0,3900.0,154.0,updated
ev_KO_GAZ_.emsc_event_20230305_0000110,quakeml:eu.emsc/event/20230305_0000110,KO.GAZ,4556.0,4610.0,54.0,updated
ev_KO_KOZT_.emsc_event_20230304_0000154,quakeml:eu.emsc/event/20230304_0000154,KO.KOZT,4849.0,4790.0,-59.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000051,quakeml:eu.emsc/event/20230307_0000051,KO.GAZ,5921.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230208_0000353,quakeml:eu.emsc/event/20230208_0000353,KO.SARI,5246.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230305_0000211,quakeml:eu.emsc/event/20230305_0000211,KO.SVRC,5637.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230305_0000258,quakeml:eu.emsc/event/20230305_0000258,KO.KOZT,3972.0,4060.0,88.0,updated
ev_KO_KMRS_.emsc_event_20230305_0000189,quakeml:eu.emsc/event/20230305_0000189,KO.KMRS,5541.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230307_0000331,quakeml:eu.emsc/event/20230307_0000331,KO.KOZT,5471.0,5450.0,-21.0,updated
ev_KO_DARE_.emsc_event_20230614_0000053,quakeml:eu.emsc/event/20230614_0000053,KO.DARE,3984.0,4030.0,46.0,updated
ev_KO_URFA_.emsc_event_20230428_0000087,quakeml:eu.emsc/event/20230428_0000087,KO.URFA,5373.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230216_0000271,quakeml:eu.emsc/event/20230216_0000271,KO.DARE,4107.0,4190.0,83.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000079,quakeml:eu.emsc/event/20230307_0000079,KO.GAZ,5402.0,5470.0,68.0,updated
ev_KO_SVRC_.emsc_event_20230306_0000060,quakeml:eu.emsc/event/20230306_0000060,KO.SVRC,5000.0,5050.0,50.0,updated
ev_KO_BNN_.emsc_event_20230603_0000072,quakeml:eu.emsc/event/20230603_0000072,KO.BNN,5551.0,5560.0,9.0,updated
ev_KO_BNN_.emsc_event_20230306_0000246,quakeml:eu.emsc/event/20230306_0000246,KO.BNN,4448.0,4570.0,122.0,updated
ev_KO_KOZT_.emsc_event_20230306_0000029,quakeml:eu.emsc/event/20230306_0000029,KO.KOZT,5678.0,5770.0,92.0,updated
ev_KO_BNN_.emsc_event_20230507_0000034,quakeml:eu.emsc/event/20230507_0000034,KO.BNN,5872.0,,,no_emsc_pick
ev_KO_KOZT_.emsc_event_20230305_0000264,quakeml:eu.emsc/event/20230305_0000264,KO.KOZT,4696.0,4650.0,-46.0,updated
ev_KO_BNN_.emsc_event_20230308_0000077,quakeml:eu.emsc/event/20230308_0000077,KO.BNN,4993.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230416_0000024,quakeml:eu.emsc/event/20230416_0000024,KO.CEYT,4996.0,4980.0,-16.0,updated
ev_KO_GAZ_.emsc_event_20230304_0000220,quakeml:eu.emsc/event/20230304_0000220,KO.GAZ,3476.0,3540.0,64.0,updated
ev_KO_DARE_.emsc_event_20230419_0000226,quakeml:eu.emsc/event/20230419_0000226,KO.DARE,4633.0,4610.0,-23.0,updated
ev_KO_DARE_.emsc_event_20230306_0000046,quakeml:eu.emsc/event/20230306_0000046,KO.DARE,4396.0,4460.0,64.0,updated
ev_KO_SARI_.emsc_event_20230627_0000116,quakeml:eu.emsc/event/20230627_0000116,KO.SARI,5343.0,5400.0,57.0,updated
ev_KO_KMRS_.emsc_event_20230308_0000056,quakeml:eu.emsc/event/20230308_0000056,KO.KMRS,4170.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230305_0000134,quakeml:eu.emsc/event/20230305_0000134,KO.CEYT,4755.0,4760.0,5.0,updated
ev_KO_CEYT_.emsc_event_20230308_0000148,quakeml:eu.emsc/event/20230308_0000148,KO.CEYT,5751.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230304_0000263,quakeml:eu.emsc/event/20230304_0000263,KO.URFA,5502.0,5580.0,78.0,updated
ev_KO_DARE_.emsc_event_20230213_0000274,quakeml:eu.emsc/event/20230213_0000274,KO.DARE,4048.0,4080.0,32.0,updated
ev_KO_DARE_.emsc_event_20230515_0000010,quakeml:eu.emsc/event/20230515_0000010,KO.DARE,5076.0,5050.0,-26.0,updated
ev_KO_URFA_.emsc_event_20230306_0000322,quakeml:eu.emsc/event/20230306_0000322,KO.URFA,5291.0,5400.0,109.0,updated
ev_KO_TAHT_.emsc_event_20230421_0000066,quakeml:eu.emsc/event/20230421_0000066,KO.TAHT,5835.0,5900.0,65.0,updated
ev_KO_SARI_.emsc_event_20230304_0000159,quakeml:eu.emsc/event/20230304_0000159,KO.SARI,5959.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230405_0000215,quakeml:eu.emsc/event/20230405_0000215,KO.SVRC,5715.0,5730.0,15.0,updated
ev_KO_CEYT_.emsc_event_20230523_0000225,quakeml:eu.emsc/event/20230523_0000225,KO.CEYT,5130.0,5170.0,40.0,updated
ev_KO_URFA_.emsc_event_20230304_0000277,quakeml:eu.emsc/event/20230304_0000277,KO.URFA,4613.0,4490.0,-123.0,updated
ev_KO_SVRC_.emsc_event_20230313_0000300,quakeml:eu.emsc/event/20230313_0000300,KO.SVRC,5203.0,5190.0,-13.0,updated
ev_KO_DYBB_.emsc_event_20230415_0000258,quakeml:eu.emsc/event/20230415_0000258,KO.DYBB,5280.0,,,no_emsc_pick
ev_KO_DARE_.emsc_event_20230306_0000052,quakeml:eu.emsc/event/20230306_0000052,KO.DARE,4542.0,4530.0,-12.0,updated
ev_KO_SARI_.emsc_event_20230307_0000300,quakeml:eu.emsc/event/20230307_0000300,KO.SARI,4022.0,3970.0,-52.0,updated
ev_KO_SARI_.emsc_event_20230308_0000215,quakeml:eu.emsc/event/20230308_0000215,KO.SARI,3963.0,4050.0,87.0,updated
ev_KO_URFA_.emsc_event_20230322_0000024,quakeml:eu.emsc/event/20230322_0000024,KO.URFA,4728.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230307_0000157,quakeml:eu.emsc/event/20230307_0000157,KO.KMRS,5871.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230304_0000165,quakeml:eu.emsc/event/20230304_0000165,KO.SARI,3658.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230330_0000200,quakeml:eu.emsc/event/20230330_0000200,KO.URFA,4816.0,4910.0,94.0,updated
ev_KO_DARE_.emsc_event_20230305_0000237,quakeml:eu.emsc/event/20230305_0000237,KO.DARE,4684.0,4750.0,66.0,updated
ev_KO_URFA_.emsc_event_20230428_0000124,quakeml:eu.emsc/event/20230428_0000124,KO.URFA,5048.0,5080.0,32.0,updated
ev_KO_URFA_.emsc_event_20230505_0000039,quakeml:eu.emsc/event/20230505_0000039,KO.URFA,4781.0,,,no_emsc_pick
ev_KO_SARI_.emsc_event_20230304_0000171,quakeml:eu.emsc/event/20230304_0000171,KO.SARI,4228.0,4310.0,82.0,updated
ev_KO_CEYT_.emsc_event_20230331_0000143,quakeml:eu.emsc/event/20230331_0000143,KO.CEYT,4830.0,,,no_emsc_pick
ev_KO_URFA_.emsc_event_20230424_0000254,quakeml:eu.emsc/event/20230424_0000254,KO.URFA,4360.0,4390.0,30.0,updated
ev_KO_SVRC_.emsc_event_20230222_0000234,quakeml:eu.emsc/event/20230222_0000234,KO.SVRC,5917.0,,,no_emsc_pick
ev_KO_KMRS_.emsc_event_20230305_0000002,quakeml:eu.emsc/event/20230305_0000002,KO.KMRS,3848.0,3890.0,42.0,updated
ev_KO_BNN_.emsc_event_20230307_0000016,quakeml:eu.emsc/event/20230307_0000016,KO.BNN,5320.0,5490.0,170.0,updated
ev_KO_CEYT_.emsc_event_20230621_0000177,quakeml:eu.emsc/event/20230621_0000177,KO.CEYT,5885.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230305_0000238,quakeml:eu.emsc/event/20230305_0000238,KO.TAHT,5943.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230314_0000251,quakeml:eu.emsc/event/20230314_0000251,KO.TAHT,5807.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230716_0000073,quakeml:eu.emsc/event/20230716_0000073,KO.TAHT,5455.0,5417.0,-38.0,updated
ev_KO_SARI_.emsc_event_20230223_0000034,quakeml:eu.emsc/event/20230223_0000034,KO.SARI,4119.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230702_0000194,quakeml:eu.emsc/event/20230702_0000194,KO.TAHT,3520.0,3590.0,70.0,updated
ev_KO_CEYT_.emsc_event_20230311_0000004,quakeml:eu.emsc/event/20230311_0000004,KO.CEYT,4567.0,4610.0,43.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000018,quakeml:eu.emsc/event/20230308_0000018,KO.GAZ,5325.0,5340.0,15.0,updated
ev_KO_GAZ_.emsc_event_20230307_0000125,quakeml:eu.emsc/event/20230307_0000125,KO.GAZ,5742.0,,,no_emsc_pick
ev_KO_SVRC_.emsc_event_20230805_0000091,quakeml:eu.emsc/event/20230805_0000091,KO.SVRC,5981.0,,,no_emsc_pick
ev_KO_TAHT_.emsc_event_20230321_0000116,quakeml:eu.emsc/event/20230321_0000116,KO.TAHT,5946.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230305_0000143,quakeml:eu.emsc/event/20230305_0000143,KO.BNN,5644.0,5530.0,-114.0,updated
ev_KO_SVRC_.emsc_event_20230307_0000224,quakeml:eu.emsc/event/20230307_0000224,KO.SVRC,5155.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230724_0000034,quakeml:eu.emsc/event/20230724_0000034,KO.CEYT,5455.0,5510.0,55.0,updated
ev_KO_URFA_.emsc_event_20230305_0000190,quakeml:eu.emsc/event/20230305_0000190,KO.URFA,5732.0,5820.0,88.0,updated
ev_KO_KOZT_.emsc_event_20230307_0000245,quakeml:eu.emsc/event/20230307_0000245,KO.KOZT,4152.0,4300.0,148.0,updated
ev_KO_TAHT_.emsc_event_20230304_0000108,quakeml:eu.emsc/event/20230304_0000108,KO.TAHT,3315.0,3360.0,45.0,updated
ev_KO_KMRS_.emsc_event_20230306_0000298,quakeml:eu.emsc/event/20230306_0000298,KO.KMRS,5827.0,5870.0,43.0,updated
ev_KO_DARE_.emsc_event_20230308_0000288,quakeml:eu.emsc/event/20230308_0000288,KO.DARE,3402.0,,,no_emsc_pick
ev_KO_CEYT_.emsc_event_20230219_0000107,quakeml:eu.emsc/event/20230219_0000107,KO.CEYT,5124.0,5170.0,46.0,updated
ev_KO_BNN_.emsc_event_20230304_0000273,quakeml:eu.emsc/event/20230304_0000273,KO.BNN,4877.0,4930.0,53.0,updated
ev_KO_GAZ_.emsc_event_20230308_0000024,quakeml:eu.emsc/event/20230308_0000024,KO.GAZ,4993.0,5100.0,107.0,updated
ev_KO_SVRC_.emsc_event_20230307_0000218,quakeml:eu.emsc/event/20230307_0000218,KO.SVRC,5147.0,5100.0,-47.0,updated
ev_KO_CEYT_.emsc_event_20230520_0000097,quakeml:eu.emsc/event/20230520_0000097,KO.CEYT,5490.0,,,no_emsc_pick
ev_KO_BNN_.emsc_event_20230308_0000103,quakeml:eu.emsc/event/20230308_0000103,KO.BNN,5463.0,5520.0,57.0,updated
ev_KO_KMRS_.emsc_event_20230307_0000180,quakeml:eu.emsc/event/20230307_0000180,KO.KMRS,5869.0,,,no_emsc_pick
